listing_id,id,date,reviewer_id,reviewer_name,comments
2515,10664279,2/3/14,11077861,Patricia,"Stephanie and her family were always available, helpful and nice to us. Eventhough the bedroom and the apartment were a little smaller than they appeared in the pictures, they were still very nice looking, clean and cozy. The bed is fantastic - you'll want to sleep a bit more! We found the neighborhood safe, but some nights, when I came home late and alone, some men did bother me on the street from the subway to the apartment. Nothing serious, though - just a little annoying. Apart from that, the location is very good. We found everything we needed within 5min of walk (dining, laundry). There are two subway lines also within 5min of walk. One of them is express and takes you to Times Square in 15min.  It is also very nice to be so close to the Central Park and to take walks over there sometimes. Overall, staying with Stephanie and her family was a very nice experience. We recommend and would definetely stay there again if we come back to NYC!"
2515,12891753,13/5/14,4751933,Dominique Et Florence,"Nous avons bien apprécié l'accueil sympathique de Stéphanie durant notre semaine à New York. L'appartement est idéalement situé pour atteindre facilement tous les quartiers (métro et bus tout proches), et très calme.
A noter : le partage de la salle de bains avec plusieurs hôtes peut entraîner une attente un peu gênante… Malgré cela, nous avons bien profité de cet hébergement et aimé la ""petite famille"" de Stéphanie.  "
2515,13353847,26/5/14,13982076,Emma,La experiencia fue buenísima. Era la primera vez que usábamos airbnb y no podía ser mejor. Tanto la localización como Stephanie que fue muy amable y nos ayudó en todo lo que pudo. Una familia maravillosa.
2515,13572053,31/5/14,14511441,Marion,Stephanie est tres sympathique. Le quartier est assez sympa et la chambre confortable
2515,14909081,29/6/14,14330070,Maty,"Hello

I just came back from my trip to NYC. Stephanie and her family are adorable and very helpful. The pictures are really accurate and the appartment is very clean also. The location is perfect to enjoy NYC at his best.
I will definitely go back there if i need a room in NYc.

Maty"
2515,15404006,8/7/14,14072657,Lukas,"Stephanie, her husband and the kids were great. We really enjoyed our stay and would recommend it to anyone who plans to go to New York. The room, the bathroom and the kitchen were exactely like in the pictures. The information that Stephanie sent us beforehand made it easy to find the appartement and were a great guide to our first days with all the recommendations, a Subway map and much more! We would defenitely come back and stay there again. It's a great deal for a good prize!"
2515,15899473,17/7/14,15394739,Vinícius,The reservation was canceled the day before arrival. This is an automated posting.
2515,17430894,12/8/14,13797603,Jérôme,"Chambre bien équipée et très bien située. Stéphanie nous a conseillée sur des endroits où aller (diner, gospel....), tous très bien. Je vous le conseille. A bientôt"
2515,18884215,2/9/14,17882834,Ana,"Felt very welcome, host and her husband were very friendly. Had maps and coupons and restaurant/shopping guides for us ready to use, very helpful :) Good AC in the room which was fantastic! Apartment was pretty full of people, so if you want a more private stay, might not be the best, but everyone was respectful and your room was a very private space. Would recommend staying here :)"
2515,20336494,28/9/14,9878480,Jackie,"Our stay with Stephanie was great. The neighborhood is very close to the metro, great resturants, and Central Park. Our room was comfortable and quiet. It was just what we needed. Thank you Stephanie! I'm sure we'll be back."
2515,21584411,20/10/14,19855543,Erika,"Quedarnos en la casa de Stephanie fue una experiencia increíble!, el apartamento queda muy bien ubicado a pocas cuadras de Central Park y muy cerca al metro, es un ambiente familiar, tienes tu espacio y una estancia muy tranquila ya que una vez llegas te entregan las llaves y mapas de la zona,  el barrio es muy tranquilo y bastante seguro, aunque no nos vimos todo el tiempo con ella nos sentimos como en casa, teníamos toda la privacidad de mundo, la habitación es acogedora y lo suficientemente amplia para dos personas, adicional no había problemas con el horario de llegada, la comunicación fue excelente pues ella habla varios idiomas con fluidez, al frente del edifico queda un lugar llamado cantina también muy acogedor perfecto para tomar un par de cervezas y comer en las noches, es mi primera experiencia con Airbnb y creo que solo tengo cosas buenas para decir, solo recomiendo que confíen en los comentarios que se escriben yo me guié por esto y nos fue demasiado bien! En cuanto a NY sin palabras , es una ciudad increíble y siempre queras volver a ella, solo que ahora sentimos que tenemos un lugar donde siempre podremos llegar que es donde Stephanie! "
2515,22311478,3/11/14,11667407,Bertrand,"Great room, close to the subway. Stephanie was very helpful and did her best to make our stay enjoyable! :)"
2515,25229180,10/1/15,21719403,Krešimir,"Stephanie is a wonderful host, we received a warm welcome and helpful tips upon our arrival. Our questions were promptly answered and she helped us getting from the airport to the apartment.
Her children are very cute and playful, a heart-melting sight :)

The room is nice and clean, there's a master double bed as well as an auxiliary single bed that doubles as a sofa. A pleasant surprise was that there was a safe in the room we could use as well as we could lock the room doors. While we had felt secure and safe in the apartment, it's nice to have a safe to leave stuff in instead of hauling it across the city.

There is a guest bathroom that is shared with one more guest, clean and pristine!

The neighbourhood is great, very close to central park and the subway as well as near to plenty of good restaurants.

I'd definitely recommend staying at this place and would certainly stay here again when in in NYC."
2515,25434318,16/1/15,5010809,Alexei,"Stephanie was very hospitable to both me and my wife during our short stay in New York this winter. I must say we were very excited to get to the beautiful place few meters close to the northern central park after having a long flight from the south of States. She got in touch with us in the early morning of our arrival day and was absolutely in time at home waiting for us to come. We got the keys from our room and appartment, listened to the short, but highly valuable how-to-use instructions and peacefully enjoyed our trip for all the days left.
Thank you very much, you are all amazing

Alexei and Marianna"
2515,25988772,1/2/15,22132289,Nicolás,"
Stephanie and her family were welcoming and easy to live alongside. The room was clean and warm- perfect For the snowy nights of our stay there. The family has  children but they were well behaved and didn't get up too early.  The location of the apartment is great- 2 blocks from a subway station ! This was my first airbnb experience and it was definitely a pleasant one.  "
